source_lane,review_issue,review_priority,fips,state_abbr,county_name,source_id,source_name,source_year,detail,recommended_action
CMS/HCRIS,missing_net_patient_revenue,medium,05119,AR,"Pulaski County, Arkansas",044013,BHC PINNACLE POINTE HOSPITAL LLC,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17031,IL,"Cook County, Illinois",144039,GARFIELD PARK HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,40027,OK,"Cleveland County, Oklahoma",373300,J D MCCARTY HANDICAPPED CTR,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,49049,UT,"Utah County, Utah",464001,UTAH STATE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39095,OH,"Lucas County, Ohio",364014,NORTHWEST - TOLEDO RPH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39009,OH,"Athens County, Ohio",364015,APPALACHIAN RPH - ATHENS CAMPUS,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39151,OH,"Stark County, Ohio",364031,HEARTLAND RPH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39061,OH,"Hamilton County, Ohio",364035,SUMMIT RPH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,04013,AZ,"Maricopa County, Arizona",034039,TALAS HARBOR AT BUCKEYE  LLC,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,06055,CA,"Napa County, California",054122,NAPA STATE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,,MD,,212002,WESTERN MARYLAND HOSPITAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,24045,MD,"Wicomico County, Maryland",212003,DEERS HEAD CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,24510,MD,"Baltimore city, Maryland",213300,MT WASHINGTON PEDIATRICS,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,24005,MD,"Baltimore County, Maryland",214018,SPRINGGROVE HOSPITAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25025,MA,"Suffolk County, Massachusetts",222006,LEMUEL SHATTUCK HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,29083,MO,"Henry County, Missouri",264020,ROYAL OAKS HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25001,MA,"Barnstable County, Massachusetts",224031,CAPE COD AND ISLANDS MENTAL HEALTH C,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,42123,PA,"Warren County, Pennsylvania",394016,WARREN STATE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,47157,TN,"Shelby County, Tennessee",443302,ST JUDE CHILDRENS RESEARCH HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,45075,SC,"Orangeburg County, South Carolina",424013,WILLIAM J MCCORD TREATMENT FACILITY,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,26021,MI,"Berrien County, Michigan",230021,COREWELL HEALTH LAKELAND HOSPITALS,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,37077,NC,"Granville County, North Carolina",344027,RJ BLACKLEY ADATC,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,40109,OK,"Oklahoma County, Oklahoma",373303,THE CHILDRENS CENTER  INC.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,55141,WI,"Wood County, Wisconsin",520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,22105,LA,"Tangipahoa Parish, Louisiana",191321,LALLIE KEMP REGIONAL MEDICAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,37077,NC,"Granville County, North Carolina",344004,CENTRAL REGIONAL HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,42069,PA,"Lackawanna County, Pennsylvania",394012,CLARKS SUMMIT STATE  HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,55097,WI,"Portage County, Wisconsin",520002,ASPIRUS STEVENS POINT HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17083,IL,"Jersey County, Illinois",140059,JERSEY COMMUNITY HOSPITAL DIST,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39049,OH,"Franklin County, Ohio",364007,TWIN VALLEY RPH - COLUMBUS CAMPUS,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39035,OH,"Cuyahoga County, Ohio",364067,BLUESTONE CHILD AND ADOLESCENT PSYCH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,02020,AK,"Anchorage Municipality, Alaska",024002,ALASKA PSYCHIATRIC INSTITUTE,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27003,MN,"Anoka County, Minnesota",244002,ANOKA-METRO REGIONAL TREATMENT CTR.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,47093,TN,"Knox County, Tennessee",443303,EAST TENNESSEE CHILDRENS HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,55021,WI,"Columbia County, Wisconsin",520041,DIVINE SAVIOR HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,55085,WI,"Oneida County, Wisconsin",520091,HOWARD YOUNG MEDICAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,22037,LA,"East Feliciana Parish, Louisiana",194008,EAST LA STATE MENTAL HEALTH SYSTEM,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,23019,ME,"Penobscot County, Maine",204004,DOROTHEA DIX PSYCHIATRIC CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25005,MA,"Bristol County, Massachusetts",224028,CORRIGAN MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,42129,PA,"Westmoreland County, Pennsylvania",394026,TORRANCE STATE,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,28121,MS,"Rankin County, Mississippi",254010,MSH- RECEIVING UNITS,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,47069,TN,"Hardeman County, Tennessee",444008,WESTERN MENTAL HLTH INSTIT.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,47037,TN,"Davidson County, Tennessee",444014,MIDDLE TENN MENTAL HLTH INSTITUTE,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,13215,GA,"Muscogee County, Georgia",114013,WEST CENTRAL GA REGIONAL HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,13089,GA,"DeKalb County, Georgia",114019,GEORGIA REGIONAL HOSPITAL AT ATLANTA,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,13051,GA,"Chatham County, Georgia",114028,GA REGIONAL HOSPITAL AT SAVANNAH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,13245,GA,"Richmond County, Georgia",114029,EAST CENTRAL REGIONAL HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,47157,TN,"Shelby County, Tennessee",444001,MEMPHIS MENTAL HLTH INSTITUTE,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,47065,TN,"Hamilton County, Tennessee",444002,MOCCASIN BEND MENTAL HLTH INSTITUTE,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,,PR,,403301,UNIVERSITY PEDIATRIC HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,09001,CT,"Fairfield County, Connecticut",074012,SOUTHWEST CT MENTAL HEALTH SYSTEM,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,23011,ME,"Kennebec County, Maine",204008,RIVERVIEW PSYCHIATRIC HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,29189,MO,"St. Louis County, Missouri",264028,HAWTHORN CHILDRENS PSYCH. CTR.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,09009,CT,"New Haven County, Connecticut",074011,CONNECTICUT MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25013,MA,"Hampden County, Massachusetts",222023,WESTERN MASSACHUSETTS HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,42003,PA,"Allegheny County, Pennsylvania",393304,THE CHILDRENS HOME OF PITTSBURGH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25027,MA,"Worcester County, Massachusetts",224032,WORCESTER RECOVERY CENTER AND HOSP,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,50023,VT,"Washington County, Vermont",474004,VERMONT PSYCHIATRIC CARE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,24019,MD,"Dorchester County, Maryland",214002,EASTERN SHORE HOSPITAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17167,IL,"Sangamon County, Illinois",144021,PACKARD MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17089,IL,"Kane County, Illinois",144037,ELGIN MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25025,MA,"Suffolk County, Massachusetts",224040,DR. SOLOMON CARTER FULLER MENTAL HL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27109,MN,"Olmsted County, Minnesota",244017,CBHH- ROCHESTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,09007,CT,"Middlesex County, Connecticut",074015,ALBERT J SOLNIT CHILDRENS CTR,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17031,IL,"Cook County, Illinois",144010,CHICAGO READ MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17181,IL,"Union County, Illinois",144038,CHOATE MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25017,MA,"Middlesex County, Massachusetts",222003,TEWKSBURY HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,25005,MA,"Bristol County, Massachusetts",224001,TAUNTON STATE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,56041,WY,"Uinta County, Wyoming",534001,WYOMING STATE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27111,MN,"Otter Tail County, Minnesota",244013,FERGUS FALLS CBHH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,33013,NH,"Merrimack County, New Hampshire",304000,NEW HAMPSHIRE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17031,IL,"Cook County, Illinois",144028,JOHN J MADDEN MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,24013,MD,"Carroll County, Maryland",214004,SPRINGFIELD HOSPITAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,,CA,,054149,WILLOW ROCK CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,09007,CT,"Middlesex County, Connecticut",074003,CONNECTICUT VALLEY HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27035,MN,"Crow Wing County, Minnesota",244015,BAXTER BEHAVORIAL HEALTH HSP,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,33015,NH,"Rockingham County, New Hampshire",304001,HAMPSTEAD HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36061,NY,"New York County, New York",334009,NEW YORK P.I.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36085,NY,"Richmond County, New York",334043,SOUTH BEACH P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36029,NY,"Erie County, New York",334052,BUFFALO P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36081,NY,"Queens County, New York",334004,CREEDMOOR P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36103,NY,"Suffolk County, New York",334013,PILGRIM P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36087,NY,"Rockland County, New York",334015,ROCKLAND P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,17119,IL,"Madison County, Illinois",144016,ALTON MENTAL HEALTH CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27171,MN,"Wright County, Minnesota",244011,ANNANDALE BEHAVIORAL HEALTH HSP,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27067,MN,"Kandiyohi County, Minnesota",244005,CHILD & ADOLESCENT BEH. HEALTH SRVS.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27041,MN,"Douglas County, Minnesota",244012,ALEXANDRIA BEHAVORIAL HEALTH HSP,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,27007,MN,"Beltrami County, Minnesota",244014,BEMIDJI BEHAVORIAL HEALTH HSP,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,28121,MS,"Rankin County, Mississippi",250134,WHITFIELD MEDICAL SURGICAL CENTER,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36005,NY,"Bronx County, New York",334053,BRONX P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36047,NY,"Kings County, New York",334063,KINGSBORO P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,06037,CA,"Los Angeles County, California",054133,METROPOLITAN STATE HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36055,NY,"Monroe County, New York",334020,ROCHESTER P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,39153,OH,"Summit County, Ohio",364011,NORTHCOAST RPH,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,55125,WI,"Vilas County, Wisconsin",521300,ASPIRUS EAGLE RIVER HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,55069,WI,"Lincoln County, Wisconsin",521339,ASPIRUS MERRILL HOSPITAL,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
CMS/HCRIS,missing_net_patient_revenue,medium,36001,NY,"Albany County, New York",334046,CAPITAL DISTRICT P.C.,2024,CMS field `net_patient_revenue_usd` is missing.,operator_review_before_source_promotion
